CustomerID,Recency,Frequency,Monetary,Cluster_Name
3251,307,11,9452,At Risk / Lost
3252,59,14,4699,Champions
3253,183,3,4413,Champions
3254,41,38,2318,At Risk / Lost
3255,39,18,13886,At Risk / Lost
3256,192,20,17636,At Risk / Lost
3257,267,25,156,Recent Low-Value
3258,147,38,12633,At Risk / Lost
3259,333,13,243,At Risk / Lost
3260,127,4,7318,Recent Low-Value
3261,46,14,8659,Champions
3262,45,33,715,Loyal Customers
3263,1,28,8162,Champions
3264,168,37,11620,Loyal Customers
3265,108,8,6077,Loyal Customers
3266,19,34,11519,At Risk / Lost
3267,332,5,9880,At Risk / Lost
3268,72,5,10781,Recent Low-Value
3269,109,31,7084,Champions
3270,268,9,5071,Champions
3271,240,32,1044,Loyal Customers
3272,301,33,9214,At Risk / Lost
3273,90,3,7178,At Risk / Lost
3274,103,30,18230,Champions
3275,250,12,12412,Recent Low-Value
3276,8,29,5883,At Risk / Lost
3277,153,3,9851,Recent Low-Value
3278,347,26,7007,Champions
3279,174,30,19410,Champions
3280,343,9,17573,Recent Low-Value
3281,158,26,3057,At Risk / Lost
3282,215,2,19096,Champions
3283,177,3,6147,Loyal Customers
3284,175,4,6349,Champions
3285,340,25,16447,At Risk / Lost
3286,338,13,3859,Loyal Customers
3287,146,39,4363,Champions
3288,324,35,10381,At Risk / Lost
3289,161,23,2002,At Risk / Lost
3290,127,9,2667,Champions
3291,82,2,10290,At Risk / Lost
3292,147,31,8175,Recent Low-Value
3293,239,2,3094,Loyal Customers
3294,84,32,5329,Recent Low-Value
3295,113,18,2110,Champions
3296,225,13,7477,Recent Low-Value
3297,332,5,13136,Champions
3298,243,10,17314,Champions
3299,143,25,148,At Risk / Lost
3300,41,34,4310,At Risk / Lost
3301,258,37,17662,Champions
3302,285,30,14938,Loyal Customers
3303,105,7,16138,Loyal Customers
3304,202,6,7978,Loyal Customers
3305,307,3,16554,Recent Low-Value
3306,331,13,15447,Champions
3307,266,3,7979,At Risk / Lost
3308,210,26,18261,Recent Low-Value
3309,51,24,13354,Recent Low-Value
3310,118,6,7480,At Risk / Lost
3311,201,12,2328,Champions
3312,39,36,9914,Recent Low-Value
3313,28,2,8988,Champions
3314,259,11,6491,Champions
3315,84,39,9529,Champions
3316,155,34,18890,At Risk / Lost
3317,117,26,737,Champions
3318,2,18,17433,Recent Low-Value
3319,93,21,10196,At Risk / Lost
3320,166,36,3687,At Risk / Lost
3321,350,22,1211,Recent Low-Value
3322,296,30,8467,At Risk / Lost
3323,258,30,822,Recent Low-Value
3324,81,8,4966,Loyal Customers
3325,268,34,10239,Recent Low-Value
3326,235,9,17186,At Risk / Lost
3327,321,20,2228,Recent Low-Value
3328,311,25,9218,Loyal Customers
3329,301,19,2617,Champions
3330,357,5,17633,Champions
3331,213,11,14328,Champions
3332,62,15,14279,At Risk / Lost
3333,49,8,18362,Loyal Customers
3334,127,19,9775,Recent Low-Value
3335,223,23,409,Recent Low-Value
3336,279,27,4052,Recent Low-Value
3337,294,32,19533,Recent Low-Value
3338,284,26,13971,At Risk / Lost
3339,277,27,9792,At Risk / Lost
3340,107,19,115,Loyal Customers
3341,146,29,17089,Recent Low-Value
3342,99,39,16105,Champions
3343,73,33,14378,At Risk / Lost
3344,122,19,14917,Loyal Customers
3345,30,37,9859,Loyal Customers
3346,188,19,15764,At Risk / Lost
3347,364,33,6512,Champions
3348,354,16,10296,Champions
3349,288,23,8607,Recent Low-Value
3350,195,7,4920,At Risk / Lost
3351,156,26,7935,Champions
3352,172,32,1949,At Risk / Lost
3353,335,12,13687,Loyal Customers
3354,41,8,2053,Loyal Customers
3355,63,5,19253,Loyal Customers
3356,23,28,12831,At Risk / Lost
3357,360,5,19530,Recent Low-Value
3358,75,26,6940,Recent Low-Value
3359,48,5,5166,Champions
3360,160,22,2515,At Risk / Lost
3361,313,15,2489,Recent Low-Value
3362,118,13,16311,At Risk / Lost
3363,100,28,863,Recent Low-Value
3364,167,33,17299,Loyal Customers
3365,290,23,6355,Loyal Customers
3366,156,33,17361,Champions
3367,7,18,7273,Loyal Customers
3368,196,30,10618,Recent Low-Value
3369,56,26,10352,Champions
3370,321,16,12547,Champions
3371,193,13,15189,Loyal Customers
3372,47,39,9495,At Risk / Lost
3373,148,33,12167,Loyal Customers
3374,275,26,19307,Loyal Customers
3375,157,1,5387,Champions
3376,202,38,19769,Loyal Customers
3377,126,2,13561,Recent Low-Value
3378,305,6,13502,Champions
3379,294,38,7533,Loyal Customers
3380,64,24,11384,At Risk / Lost
3381,325,18,4926,Recent Low-Value
3382,176,27,3764,At Risk / Lost
3383,116,8,10628,Recent Low-Value
3384,204,28,597,At Risk / Lost
3385,321,10,7741,Loyal Customers
3386,31,17,4743,Recent Low-Value
3387,113,29,5156,Champions
3388,325,6,231,Champions
3389,344,14,5543,At Risk / Lost
3390,67,22,17341,At Risk / Lost
3391,75,6,13543,At Risk / Lost
3392,45,26,8812,Recent Low-Value
3393,260,39,8321,Champions
3394,154,12,15760,Loyal Customers
3395,155,35,6247,Recent Low-Value
3396,363,14,11688,At Risk / Lost
3397,234,22,4704,Champions
3398,51,23,9552,At Risk / Lost
3399,306,7,18042,Loyal Customers
3400,262,25,16499,Loyal Customers
3401,315,13,3705,Champions
3402,125,21,13384,Recent Low-Value
3403,245,10,1707,Loyal Customers
3404,30,9,11809,Loyal Customers
3405,122,15,2116,Loyal Customers
3406,125,2,3674,Loyal Customers
3407,37,25,13641,At Risk / Lost
3408,170,13,7374,At Risk / Lost
3409,124,34,10035,Recent Low-Value
3410,357,34,15848,Champions
3411,35,35,6506,Champions
3412,87,38,11926,Champions
3413,134,3,17572,Loyal Customers
3414,196,6,1461,At Risk / Lost
3415,274,19,4573,At Risk / Lost
3416,201,3,7419,Recent Low-Value
3417,285,18,8767,Champions
3418,77,39,9581,At Risk / Lost
3419,59,9,8620,Recent Low-Value
3420,126,12,17670,Champions
3421,109,5,19898,Loyal Customers
3422,224,3,3636,At Risk / Lost
3423,278,11,1873,At Risk / Lost
3424,68,30,10355,Champions
3425,69,4,2658,Loyal Customers
3426,165,5,5179,Loyal Customers
3427,305,1,14441,At Risk / Lost
3428,162,27,19775,Champions
3429,342,28,10081,Recent Low-Value
3430,309,29,3624,At Risk / Lost
3431,343,18,19988,Loyal Customers
3432,42,12,9098,Recent Low-Value
3433,354,13,13797,Champions
3434,109,2,19150,Loyal Customers
3435,51,37,13706,Recent Low-Value
3436,250,16,13529,At Risk / Lost
3437,341,24,16139,Loyal Customers
3438,21,35,7240,Champions
3439,300,22,8885,Loyal Customers
3440,139,36,15001,At Risk / Lost
3441,359,11,3380,Champions
3442,324,29,2312,At Risk / Lost
3443,92,35,15313,Recent Low-Value
3444,280,15,8178,Loyal Customers
3445,125,31,16036,At Risk / Lost
3446,111,16,17097,Recent Low-Value
3447,354,10,14374,Champions
3448,139,32,968,Champions
3449,273,2,17295,Recent Low-Value
3450,99,24,16142,Recent Low-Value
3451,252,23,15507,Champions
3452,338,2,16354,At Risk / Lost
3453,104,38,1844,Recent Low-Value
3454,214,31,2356,At Risk / Lost
3455,249,26,11959,Champions
3456,152,29,5523,At Risk / Lost
3457,250,3,5189,At Risk / Lost
3458,275,14,6708,Recent Low-Value
3459,165,25,9817,At Risk / Lost
3460,341,1,17953,At Risk / Lost
3461,8,3,19159,At Risk / Lost
3462,284,26,17997,Champions
3463,5,18,4976,Champions
3464,145,9,17935,Loyal Customers
3465,101,38,3107,Champions
3466,164,23,14425,Champions
3467,147,21,3224,Loyal Customers
3468,64,1,1853,Loyal Customers
3469,91,21,18096,Recent Low-Value
3470,117,27,3375,Recent Low-Value
3471,354,6,8847,Champions
3472,267,36,12543,At Risk / Lost
3473,310,28,18533,Recent Low-Value
3474,173,17,924,Recent Low-Value
3475,47,3,13980,Champions
3476,140,12,11141,At Risk / Lost
3477,246,39,19514,Loyal Customers
3478,149,12,1181,Loyal Customers
3479,246,2,11617,Champions
3480,5,22,16976,Champions
3481,184,23,4864,At Risk / Lost
3482,20,30,8366,Champions
3483,46,5,11283,Champions
3484,12,9,19844,Champions
3485,70,21,16812,At Risk / Lost
3486,17,11,12977,Champions
3487,147,5,10082,Recent Low-Value
3488,154,35,9068,At Risk / Lost
3489,304,27,14739,Recent Low-Value
3490,108,2,4774,At Risk / Lost
3491,236,24,4416,Recent Low-Value
3492,308,31,15414,At Risk / Lost
3493,352,33,9795,Loyal Customers
3494,70,39,15914,Champions
3495,183,30,19809,Champions
3496,250,37,8479,At Risk / Lost
3497,228,28,1314,Recent Low-Value
3498,102,31,11738,Loyal Customers
3499,75,11,10813,Recent Low-Value
3500,216,23,16077,Champions
3501,203,2,12171,Champions
3502,192,27,3236,Recent Low-Value
3503,249,35,6718,At Risk / Lost
3504,242,2,5365,At Risk / Lost
3505,179,39,8065,Recent Low-Value
3506,219,37,9697,Champions
3507,82,21,8808,Recent Low-Value
3508,92,5,6669,Champions
3509,175,21,17975,Recent Low-Value
3510,239,29,5313,At Risk / Lost
3511,260,20,11981,Loyal Customers
3512,163,38,4328,Champions
3513,48,20,4509,Loyal Customers
3514,329,25,690,At Risk / Lost
3515,328,2,19540,Recent Low-Value
3516,116,32,18690,At Risk / Lost
3517,337,26,2808,Loyal Customers
3518,337,6,6081,At Risk / Lost
3519,225,3,12321,At Risk / Lost
3520,352,33,17231,Recent Low-Value
3521,328,1,13885,Loyal Customers
3522,147,5,6653,Loyal Customers
3523,63,13,17981,Loyal Customers
3524,294,19,1479,Champions
3525,323,12,7460,At Risk / Lost
3526,325,25,3870,Loyal Customers
3527,13,35,19826,At Risk / Lost
3528,189,12,14549,Recent Low-Value
3529,287,30,9188,Recent Low-Value
3530,208,5,1646,Champions
3531,114,34,19610,Champions
3532,22,22,6308,Recent Low-Value
3533,349,39,16450,Loyal Customers
3534,214,13,8975,Recent Low-Value
3535,171,3,1395,At Risk / Lost
3536,323,20,15961,Champions
3537,54,31,14073,Champions
3538,298,5,17869,Recent Low-Value
3539,320,24,14581,Loyal Customers
3540,126,33,17426,Loyal Customers
3541,277,8,3380,At Risk / Lost
3542,204,24,13697,Champions
3543,194,20,17517,Recent Low-Value
3544,169,16,2886,Recent Low-Value
3545,152,12,2333,Champions
3546,35,13,1720,Recent Low-Value
3547,184,39,3635,Champions
3548,286,25,19689,Loyal Customers
3549,57,32,2982,Loyal Customers
3550,222,24,16654,Recent Low-Value
3551,303,9,9845,Loyal Customers
3552,163,23,3997,Loyal Customers
3553,19,13,15961,At Risk / Lost
3554,264,32,2937,Champions
3555,282,15,8699,Champions
3556,113,36,16011,Recent Low-Value
3557,327,5,6821,Champions
3558,30,22,17163,At Risk / Lost
3559,135,16,5587,Recent Low-Value
3560,67,10,15221,Recent Low-Value
3561,65,24,336,Champions
3562,292,18,11729,Loyal Customers
3563,25,18,11649,Loyal Customers
3564,37,7,2523,Loyal Customers
3565,1,4,13006,Loyal Customers
3566,37,26,15088,At Risk / Lost
3567,141,5,1132,Recent Low-Value
3568,232,16,6439,Loyal Customers
3569,136,35,3040,At Risk / Lost
3570,188,26,12362,Recent Low-Value
3571,128,18,19616,Champions
3572,201,29,11752,Champions
3573,127,23,5042,At Risk / Lost
3574,257,14,7061,Recent Low-Value
3575,164,15,7830,Loyal Customers
3576,35,33,733,Recent Low-Value
3577,194,25,6922,Loyal Customers
3578,191,21,6587,At Risk / Lost
3579,104,17,15231,Loyal Customers
3580,23,23,19930,At Risk / Lost
3581,265,17,5838,Recent Low-Value
3582,290,14,3198,Recent Low-Value
3583,260,29,8197,Loyal Customers
3584,358,20,13236,Recent Low-Value
3585,75,30,5576,Loyal Customers
3586,355,19,8353,Recent Low-Value
3587,72,39,18301,Champions
3588,259,13,4987,Loyal Customers
3589,188,18,19082,At Risk / Lost
3590,173,23,11743,Champions
3591,290,33,9592,At Risk / Lost
3592,45,39,2753,Recent Low-Value
3593,61,18,1554,Champions
3594,83,9,17622,Recent Low-Value
3595,123,33,5907,Loyal Customers
3596,358,32,3292,At Risk / Lost
3597,16,17,12912,Recent Low-Value
3598,66,19,15875,At Risk / Lost
3599,145,27,10502,At Risk / Lost
3600,162,6,13174,Recent Low-Value
3601,234,35,15345,Loyal Customers
3602,144,37,3859,At Risk / Lost
3603,358,34,19513,Recent Low-Value
3604,188,20,15783,Loyal Customers
3605,322,25,12560,Recent Low-Value
3606,13,4,16547,Loyal Customers
3607,184,10,15560,At Risk / Lost
3608,111,10,17829,Champions
3609,290,24,17458,Recent Low-Value
3610,295,21,9914,At Risk / Lost
3611,215,11,13990,Recent Low-Value
3612,120,27,19814,Recent Low-Value
3613,55,16,1840,Loyal Customers
3614,27,26,11318,Recent Low-Value
3615,118,30,6155,Loyal Customers
3616,221,16,2054,At Risk / Lost
3617,231,7,16763,Recent Low-Value
3618,53,16,18875,At Risk / Lost
3619,295,35,9332,Champions
3620,321,16,6539,At Risk / Lost
3621,233,12,1061,Recent Low-Value
3622,158,35,17701,Champions
3623,269,21,6107,Loyal Customers
3624,21,36,17876,Champions
3625,53,17,2176,Recent Low-Value
3626,275,32,6296,Recent Low-Value
3627,313,6,16392,At Risk / Lost
3628,281,24,10415,Loyal Customers
3629,214,27,11885,Recent Low-Value
3630,31,20,8242,Recent Low-Value
3631,337,25,6360,Loyal Customers
3632,183,2,15634,Loyal Customers
3633,23,9,4941,At Risk / Lost
3634,32,28,13484,Champions
3635,74,38,17543,Loyal Customers
3636,10,3,2022,Recent Low-Value
3637,54,20,12091,Loyal Customers
3638,52,6,6201,Recent Low-Value
3639,148,39,2573,At Risk / Lost
3640,160,33,8208,Champions
3641,14,1,15550,At Risk / Lost
3642,178,37,10143,Loyal Customers
3643,53,6,16310,Recent Low-Value
3644,335,34,4649,Loyal Customers
3645,22,15,694,Loyal Customers
3646,30,26,16990,Loyal Customers
3647,191,14,4989,Loyal Customers
3648,260,7,8312,Champions
3649,205,31,17883,Recent Low-Value
3650,59,24,3301,Loyal Customers
3651,264,31,7954,Recent Low-Value
3652,12,29,6863,Champions
3653,119,32,10753,Recent Low-Value
3654,290,17,5290,Recent Low-Value
3655,338,14,13815,Champions
3656,248,36,5781,Loyal Customers
3657,354,24,3778,Recent Low-Value
3658,127,27,14202,At Risk / Lost
3659,75,25,16820,Recent Low-Value
3660,361,32,1767,Loyal Customers
3661,204,18,17393,At Risk / Lost
3662,49,18,8304,Loyal Customers
3663,79,37,5222,Recent Low-Value
3664,241,26,11317,Champions
3665,349,9,15683,Loyal Customers
3666,154,35,1073,Loyal Customers
3667,274,8,1508,Champions
3668,96,20,10235,Recent Low-Value
3669,214,22,18772,Loyal Customers
3670,294,19,8838,Recent Low-Value
3671,209,30,14449,Recent Low-Value
3672,343,28,1318,Recent Low-Value
3673,88,35,17904,Champions
3674,306,11,3477,Recent Low-Value
3675,264,31,11064,Recent Low-Value
3676,325,39,4198,At Risk / Lost
3677,320,36,19222,At Risk / Lost
3678,157,30,7719,At Risk / Lost
3679,156,23,12039,Loyal Customers
3680,139,19,18326,Loyal Customers
3681,121,12,19300,At Risk / Lost
3682,65,15,16978,Champions
3683,107,31,6660,Champions
3684,147,37,5610,At Risk / Lost
3685,137,37,3544,Loyal Customers
3686,162,15,7643,Loyal Customers
3687,100,29,12529,Champions
3688,338,26,7353,Recent Low-Value
3689,307,2,13875,Champions
3690,141,20,145,Recent Low-Value
3691,83,15,15697,Loyal Customers
3692,177,4,2157,Loyal Customers
3693,198,22,763,At Risk / Lost
3694,112,38,4768,Loyal Customers
3695,56,23,18513,Recent Low-Value
3696,179,26,5817,Champions
3697,186,11,2796,At Risk / Lost
3698,218,28,13300,Recent Low-Value
3699,316,2,16201,Champions
3700,217,8,8931,Champions
3701,120,29,19147,Champions
3702,175,11,19229,Loyal Customers
3703,23,37,5104,Champions
3704,213,18,13256,Loyal Customers
3705,235,14,4502,Champions
3706,13,10,10887,Champions
3707,101,35,14762,Loyal Customers
3708,24,9,19911,Loyal Customers
3709,364,35,6012,Recent Low-Value
3710,11,11,494,Champions
3711,273,12,14735,Loyal Customers
3712,281,3,3697,Recent Low-Value
3713,94,39,10624,Recent Low-Value
3714,201,14,429,Loyal Customers
3715,21,28,17256,Champions
3716,340,11,1745,Recent Low-Value
3717,211,39,18271,Champions
3718,140,25,9915,Champions
3719,293,21,17483,Recent Low-Value
3720,298,10,1948,Loyal Customers
3721,101,15,1661,Champions
3722,304,19,873,At Risk / Lost
3723,359,22,7411,Loyal Customers
3724,28,21,15303,Recent Low-Value
3725,41,32,18287,At Risk / Lost
3726,355,23,9390,Champions
3727,303,13,2150,Loyal Customers
3728,146,5,17231,At Risk / Lost
3729,256,4,4073,Loyal Customers
3730,227,28,1715,Champions
3731,236,14,14650,Loyal Customers
3732,361,8,10594,At Risk / Lost
3733,13,9,5606,Loyal Customers
3734,210,35,13154,Recent Low-Value
3735,229,37,13961,Recent Low-Value
3736,100,21,11687,At Risk / Lost
3737,31,18,13615,Loyal Customers
3738,16,33,5954,At Risk / Lost
3739,137,8,16700,Loyal Customers
3740,329,17,17843,Champions
3741,166,31,3874,Recent Low-Value
3742,310,34,5027,Champions
3743,100,6,4529,Loyal Customers
3744,109,22,4706,Champions
3745,343,14,4578,At Risk / Lost
3746,173,3,16176,At Risk / Lost
3747,237,12,18380,Loyal Customers
3748,162,36,7466,Recent Low-Value
3749,216,12,4527,At Risk / Lost
3750,264,2,13576,Recent Low-Value
3751,263,2,5461,Loyal Customers
3752,292,15,741,Recent Low-Value
3753,274,23,10185,Loyal Customers
3754,3,29,19759,Champions
3755,28,17,4150,Loyal Customers
3756,326,32,4653,Champions
3757,149,7,18788,Loyal Customers
3758,28,30,3443,At Risk / Lost
3759,310,28,2156,At Risk / Lost
3760,65,14,19292,Recent Low-Value
3761,356,30,9516,Loyal Customers
3762,21,17,7326,Loyal Customers
3763,252,32,986,Loyal Customers
3764,235,6,8684,Recent Low-Value
3765,227,24,18930,At Risk / Lost
3766,13,6,11630,Loyal Customers
3767,313,27,3691,Recent Low-Value
3768,49,18,18665,Loyal Customers
3769,118,24,16838,Champions
3770,54,37,2731,Loyal Customers
3771,138,24,18005,Champions
3772,53,38,19156,Recent Low-Value
3773,44,34,11470,Recent Low-Value
3774,303,15,18821,At Risk / Lost
3775,53,11,17112,Loyal Customers
3776,74,22,2779,Recent Low-Value
3777,46,24,4522,At Risk / Lost
3778,13,1,7563,Loyal Customers
3779,165,18,9713,Recent Low-Value
3780,102,12,17610,Champions
3781,280,28,1880,Recent Low-Value
3782,258,7,9524,Champions
3783,337,23,6671,At Risk / Lost
3784,356,21,925,At Risk / Lost
3785,138,34,11255,Loyal Customers
3786,163,11,2495,Loyal Customers
3787,111,22,4245,Loyal Customers
3788,102,35,15879,At Risk / Lost
3789,17,29,5592,Champions
3790,268,28,7211,Loyal Customers
3791,182,18,13187,Loyal Customers
3792,24,14,10084,At Risk / Lost
3793,29,18,6892,Champions
3794,171,28,7811,Recent Low-Value
3795,228,24,1665,Loyal Customers
3796,188,8,3767,Recent Low-Value
3797,346,8,6559,Recent Low-Value
3798,230,4,4196,Loyal Customers
3799,321,27,1119,At Risk / Lost
3800,340,36,9576,Loyal Customers
3801,119,5,8354,Champions
3802,156,33,11684,Champions
3803,272,34,6065,Loyal Customers
3804,175,30,11564,Recent Low-Value
3805,104,8,18753,Champions
3806,92,39,12539,Champions
3807,186,26,4821,Loyal Customers
3808,283,37,8508,Loyal Customers
3809,181,34,295,At Risk / Lost
3810,170,7,3373,Loyal Customers
3811,187,28,15430,Loyal Customers
3812,175,39,10986,Champions
3813,222,39,3312,Champions
3814,233,28,2855,Champions
3815,162,14,18005,Recent Low-Value
3816,134,38,1180,Champions
3817,224,4,15601,Champions
3818,153,18,17205,Loyal Customers
3819,33,25,14147,At Risk / Lost
3820,55,7,18046,Champions
3821,7,38,739,At Risk / Lost
3822,244,28,12602,Champions
3823,313,5,5290,Champions
3824,126,3,3836,At Risk / Lost
3825,12,31,16573,Loyal Customers
3826,16,20,1351,Champions
3827,208,19,9394,At Risk / Lost
3828,43,11,16832,Champions
3829,135,3,4152,Recent Low-Value
3830,228,23,19425,Recent Low-Value
3831,111,7,371,Recent Low-Value
3832,307,23,18514,Recent Low-Value
3833,160,7,11798,Loyal Customers
3834,331,34,15989,Recent Low-Value
3835,264,19,9757,At Risk / Lost
3836,225,9,9487,Champions
3837,217,18,16476,At Risk / Lost
3838,45,25,11379,Recent Low-Value
3839,214,14,12115,Loyal Customers
3840,59,25,7141,Recent Low-Value
3841,132,19,17610,Recent Low-Value
3842,104,39,8808,Loyal Customers
3843,195,15,10957,Loyal Customers
3844,157,16,9593,Loyal Customers
3845,98,27,8152,Loyal Customers
3846,226,10,17095,Loyal Customers
3847,205,4,17233,Loyal Customers
3848,79,19,13680,Champions
3849,124,28,18340,Recent Low-Value
3850,218,21,18010,Recent Low-Value
3851,4,14,10316,Loyal Customers
3852,90,33,6329,At Risk / Lost
3853,104,10,13443,Loyal Customers
3854,119,19,2198,Champions
3855,133,30,15538,At Risk / Lost
3856,312,22,7965,Champions
3857,96,3,16657,At Risk / Lost
3858,331,37,12311,At Risk / Lost
3859,143,18,600,Loyal Customers
3860,288,11,3746,Champions
3861,28,2,18847,At Risk / Lost
3862,278,12,10148,Champions
3863,233,6,11444,Loyal Customers
3864,17,29,18380,Loyal Customers
3865,59,30,10010,Loyal Customers
3866,90,2,1878,Loyal Customers
3867,199,9,13084,Recent Low-Value
3868,362,2,19541,At Risk / Lost
3869,26,29,5290,Recent Low-Value
3870,25,33,15404,Loyal Customers
3871,301,10,7097,At Risk / Lost
3872,339,34,12120,At Risk / Lost
3873,267,8,4847,Champions
3874,181,37,9386,Loyal Customers
3875,360,33,145,Recent Low-Value
3876,68,6,7858,Champions
3877,351,19,19685,At Risk / Lost
3878,321,32,555,Recent Low-Value
3879,49,27,9954,Loyal Customers
3880,175,1,19408,Recent Low-Value
3881,52,33,17449,Recent Low-Value
3882,102,32,1628,Recent Low-Value
3883,216,5,3076,Champions
3884,188,17,19555,At Risk / Lost
3885,57,8,13388,Recent Low-Value
3886,47,34,6487,At Risk / Lost
3887,159,9,2621,Champions
3888,174,23,6625,Loyal Customers
3889,242,35,1226,Loyal Customers
3890,282,7,13448,Recent Low-Value
3891,241,15,7816,Champions
3892,5,20,16202,Loyal Customers
3893,84,25,3504,Champions
3894,308,3,4592,Champions
3895,361,24,2443,Recent Low-Value
3896,248,34,206,Recent Low-Value
3897,54,22,15295,Champions
3898,161,11,13341,Champions
3899,226,8,19638,Recent Low-Value
3900,15,39,12675,Champions
3901,224,35,4901,Recent Low-Value
3902,61,38,5680,At Risk / Lost
3903,122,8,16698,Champions
3904,277,37,5500,Recent Low-Value
3905,46,27,6975,Champions
3906,294,28,8756,Recent Low-Value
3907,62,34,6347,Champions
3908,86,32,6277,Loyal Customers
3909,210,15,7369,Loyal Customers
3910,78,17,15074,Champions
3911,202,33,14137,Loyal Customers
3912,302,16,18856,Champions
3913,223,29,16267,Champions
3914,222,9,10480,At Risk / Lost
3915,3,33,6717,At Risk / Lost
3916,6,29,403,Loyal Customers
3917,93,13,12783,At Risk / Lost
3918,8,21,16817,At Risk / Lost
3919,235,21,11125,Champions
3920,108,5,18815,Recent Low-Value
3921,161,10,4661,Champions
3922,209,6,179,At Risk / Lost
3923,240,13,3863,Champions
3924,331,1,10269,Loyal Customers
3925,333,20,17216,Recent Low-Value
3926,50,8,4076,At Risk / Lost
3927,11,10,17868,At Risk / Lost
3928,351,9,2224,Champions
3929,156,3,6752,Champions
3930,70,11,5383,Champions
3931,169,12,7276,Champions
3932,272,10,18776,At Risk / Lost
3933,68,25,12509,Champions
3934,355,25,12419,At Risk / Lost
3935,252,11,1097,Champions
3936,48,36,11101,Recent Low-Value
3937,184,39,4764,Recent Low-Value
3938,320,26,18841,Champions
3939,187,14,18163,Champions
3940,90,39,13217,Loyal Customers
3941,332,1,11331,Recent Low-Value
3942,139,4,7540,At Risk / Lost
3943,357,30,11318,Recent Low-Value
3944,89,12,15708,At Risk / Lost
3945,274,35,19229,Champions
3946,19,13,4190,Recent Low-Value
3947,311,31,7571,Recent Low-Value
3948,358,38,3843,Loyal Customers
3949,154,23,10296,Loyal Customers
3950,260,4,7108,Recent Low-Value
3951,108,16,3424,Recent Low-Value
3952,285,7,8732,Recent Low-Value
3953,59,22,19741,At Risk / Lost
3954,125,29,326,Champions
3955,354,11,14963,Loyal Customers
3956,273,33,16127,Champions
3957,107,29,18885,Loyal Customers
3958,299,39,4818,Loyal Customers
3959,245,12,17508,Loyal Customers
3960,336,7,5772,Recent Low-Value
3961,247,39,15362,Loyal Customers
3962,8,26,17354,Champions
3963,141,9,3299,Loyal Customers
3964,362,34,18229,Champions
3965,8,13,5370,Loyal Customers
3966,352,36,12850,Loyal Customers
3967,94,25,7997,Recent Low-Value
3968,321,24,8764,Champions
3969,39,17,14992,Loyal Customers
3970,81,2,8371,Loyal Customers
3971,187,13,5258,Champions
3972,84,31,12944,Loyal Customers
3973,88,29,689,At Risk / Lost
3974,242,28,9652,Recent Low-Value
3975,342,27,16367,Champions
3976,93,15,18368,Recent Low-Value
3977,86,31,16259,At Risk / Lost
3978,44,15,14363,At Risk / Lost
3979,137,33,5499,At Risk / Lost
3980,74,20,8603,Champions
3981,36,12,1176,At Risk / Lost
3982,101,37,7335,Champions
3983,156,9,16517,Champions
3984,255,23,1941,Loyal Customers
3985,171,8,4581,Champions
3986,216,32,1234,At Risk / Lost
3987,170,14,13239,Champions
3988,252,27,7871,Champions
3989,360,25,8667,Recent Low-Value
3990,322,13,9015,At Risk / Lost
3991,55,21,13998,Champions
3992,91,31,2013,Loyal Customers
3993,278,37,4397,Champions
3994,101,5,2042,Champions
3995,155,13,17815,Recent Low-Value
3996,349,28,437,At Risk / Lost
3997,364,25,14356,At Risk / Lost
3998,141,35,10157,Loyal Customers
3999,173,39,9083,Loyal Customers
4000,10,7,16383,Loyal Customers
4001,228,38,3800,Champions
4002,265,32,12245,Champions
4003,248,3,6218,Loyal Customers
4004,247,39,2773,At Risk / Lost
4005,155,37,2222,At Risk / Lost
4006,34,22,12077,Loyal Customers
4007,129,8,8350,Recent Low-Value
4008,160,17,18546,At Risk / Lost
4009,89,27,17738,At Risk / Lost
4010,93,33,3788,Loyal Customers
4011,327,17,3848,At Risk / Lost
4012,241,12,6442,Champions
4013,323,27,16375,Champions
4014,117,8,13765,At Risk / Lost
4015,94,23,4230,Champions
4016,163,29,3129,Recent Low-Value
4017,99,20,19330,At Risk / Lost
4018,113,16,13282,Loyal Customers
4019,359,17,4135,Champions
4020,91,16,15227,Recent Low-Value
4021,346,19,2999,Recent Low-Value
4022,206,8,9738,Champions
4023,17,38,13322,Recent Low-Value
4024,274,38,17396,At Risk / Lost
4025,173,29,4342,Recent Low-Value
4026,116,36,18195,Champions
4027,349,26,1539,Recent Low-Value
4028,181,31,5713,Champions
4029,91,12,5475,Champions
4030,82,17,8977,Recent Low-Value
4031,324,15,2566,Champions
4032,114,9,7924,Champions
4033,257,39,12429,Loyal Customers
4034,58,12,11730,At Risk / Lost
4035,154,32,17449,Champions
4036,116,25,14303,At Risk / Lost
4037,343,39,7028,Loyal Customers
4038,266,18,9211,Loyal Customers
4039,315,15,8220,Loyal Customers
4040,203,32,11164,Loyal Customers
4041,41,6,17992,At Risk / Lost
4042,105,35,9504,Recent Low-Value
4043,193,34,971,Recent Low-Value
4044,278,38,12682,At Risk / Lost
4045,354,5,963,Champions
4046,237,18,14983,At Risk / Lost
4047,221,16,12245,Champions
4048,68,8,3155,Champions
4049,197,25,12286,Recent Low-Value
4050,256,32,2782,Loyal Customers
4051,139,26,12982,Recent Low-Value
4052,312,22,5378,Recent Low-Value
4053,149,31,13905,At Risk / Lost
4054,99,10,17097,At Risk / Lost
